"taxonID","isMarine","isFreshwater","isTerrestrial"
"rinse-checklist:taxon:06efc8c9cfd5e24a9c72022ef5f1fdf4","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:06ff197b390a6f9d32682037787d31c7","TRUE","FALSE","FALSE"
"rinse-checklist:taxon:071859ff17f278de537d136c3c5b8b5b","FALSE","TRUE","FALSE"
"rinse-checklist:taxon:071befe66e20eaf4918511c59af5ceb0","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:071c72f2fb237fe365b02b873b56fa60","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:071f11cf22d022a350bc7f1c7c0c0983","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:07251315bf7c6b820b6f9158f74ea94f","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:07259aedfd984cac30eae3581c8787be","TRUE","FALSE","FALSE"
"rinse-checklist:taxon:0725bcbe2b216f1c1d0d125b0119b6cc","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:072c4e1b1b057aa0f9e66801c5352b52","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:07359005b6cc76d84f3a3689229ef1fb","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0737719f7e273373da08c01c8dc6162f","FALSE","TRUE","FALSE"
"rinse-checklist:taxon:073e0f359c3485fc1346c6c04dd78a94","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:074038817050690bee3f5da9b130fca9","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0750f65910088a018bfee26777c39d8d","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:076d731b1cece2b67f68d2af203b3256","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:077a687d89dd16178cb80850a9924d13","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:078319c97e97d2b50c582b9b9b792bad","TRUE","TRUE","FALSE"
"rinse-checklist:taxon:07837c27645f0fa65cd1b7e457b38cdc","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:079248c4eb0a4decbbada13ce34d539e","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:079a93f2ae3193ff990f365ef39683e5","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:07a120558b4aa425b822c9e13c9ba99f","FALSE","TRUE","FALSE"
"rinse-checklist:taxon:07a88a3e9083915bf9ff61fff91b27dd","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:07a90b2504a27841df369a18a128ceb7","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:07abb9e4c26fc6137726fc6a85d16a2e","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:07af228d7f139d820c93e9ec6762d000","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:07ba4575065305a8edfbab3af5f89f13","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:07be24ffe6180d469c32d1e131095b97","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:07d898be30277a78c7d00d2f2e726a02","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:07e643008582b7b7b6c5e0273b2997ad","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:07ea2af610efc228b2739a39bd41755d","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:07f41ce503292416a662fe73b156a9a6","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:07f82ac0833140b8a4eca39d14ee1663","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0800e4902e7a0ab65eed7c471d43b11a","TRUE","TRUE","TRUE"
"rinse-checklist:taxon:0805748c7a368ab1cfa4fe1c23988afe","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0806dc4aa23e38ac8f5fb51953f991a6","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:080c8c75d18b4fdf753b174e69ff6d37","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0811b866c4ad93a57453cb6fef19a9a0","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:0834e8d13f0bdfbc1289abc6c6f3c9a4","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:083fe6f47d4da458cc795d37f7620dbc","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:084744dad0ce94f23174f7dfeb518477","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:08533ea2236c2da836e99bc15510fae9","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:085e7a7a61044cb4873ca2a677c46a94","FALSE","FALSE","TRUE"
"rinse-checklist:taxon:086559d7212dee5e9ddec76d9464b511","TRUE","TRUE","FALSE"
"rinse-checklist:taxon:08696ffd7a7f06cac70fee36cb0d5f7a","TRUE","FALSE","FALSE"
